x1,x2,y
1.8609385469496664,4.285184885293542,0
-2.077348372698076,5.579736251207557,0
-2.461316289526373,6.054501105743977,0
-8.948211519059454,-4.907596960301869,1
-7.859740560415266,-4.372854418208313,1
-2.2375545919681517,3.6228573892270646,1
2.721839551990947,0.6137680230609766,0
-8.294133228622469,-0.6841435446243747,1
-1.6252304532003428,3.548205312372974,0
-8.36562513500498,-5.178162493620852,1
-1.0942084814516795,2.754295005148521,0
-9.226507918964451,-2.516767075854519,1
-0.6748867940752223,3.04513358682539,0
-9.323270627036184,-1.9372176812116781,1
-0.41595289733737517,3.2068808067014665,1
-9.12771585512742,-2.132501341357037,1
-2.195336065200552,5.4672008023195335,0
-9.775037970887162,-3.9923936640037514,1
-4.024196158967787,3.0749808324449086,0
-1.6633428716245273,1.6132490196522977,0
1.833310272507425,2.856349294696292,0
-4.541311954532199,6.870996010500034,0
-1.1742210237849309,4.81015022659117,0
-7.859769259250577,-3.872605685317526,1
0.04700446569894634,4.127066407961016,0
-2.049674587700322,6.017276717307524,0
-8.642097361413478,-6.166494682146975,1
-3.897790703067976,8.318647676250446,0
-7.780478987673751,-5.359189353183542,1
-5.546206717285226,5.1114785975818275,0
-1.8795428862757335,4.423587759715211,1
0.6611172340390192,5.145475301594609,0
-6.733840806343045,-4.756926215026978,1
-3.1538764934501953,7.791399070898654,0
-9.925317578132232,0.10664642751771769,1
0.6036988689543339,7.446123501687559,0
-4.272628051636557,4.5592508291623455,0
-2.9102439088804957,3.2188037343341422,0
-8.768259951998205,-4.6513169291943095,0
-9.80548421897406,-3.6492438654963464,1
-2.7511082419136557,4.008814143065368,0
-0.055837842205830546,4.499624465691452,0
0.012449532920017603,7.4932080904521285,0
-2.1042161911692387,4.004973730983167,0
-5.73396235731011,0.5213115058902504,0
-8.546611467495635,-4.601756986333626,0
-0.8125711978202942,4.56117000554028,0
-2.1170915636888448,7.6332126179693915,0
-7.352324533435821,-3.5649985147756507,1
-7.2381961204406675,-2.748446744883985,1
-3.000884478526581,5.161617441485,0
-1.4192420009852618,5.640896088258,0
-0.914646202925635,4.109510262724374,0
-2.410129806128748,3.1290290539347168,0
0.9598519054167873,2.0965245989844323,0
-2.5538170355205163,6.855505278454159,0
-1.1993704352197532,5.930512229467211,0
-6.486565908296095,0.8513571172311867,0
-9.295478710631171,-4.090889473520481,1
1.660044448271221,5.890578189997832,0
2.711590907117803,1.6134971978668862,0
-7.643607992099819,-5.235564177758983,1
-7.793239038482417,-6.412497054456063,1
-9.177181012859412,-2.2336066037693802,1
-7.675141116969486,-1.8134174694629377,1
-2.508545487090375,2.943427905382495,0
-9.80772028351478,-3.7918465701171655,1
-0.6376843569643416,7.827813546185432,0
-1.5751324125173343,5.5721202962748055,0
-9.733216945813533,-5.079821755598118,1
-2.7841707679866996,8.31624601886123,0
-5.171411186414224,5.836069063814792,0
-9.361683910814763,-5.733891651579703,1
-7.6925142336318935,-4.401820091610202,1
-2.7871373751131254,4.585862683488342,0
4.4021543187955405,6.055659118910077,0
-0.6825236128735259,4.25534644280105,0
-8.93538491674065,-3.9453468634124538,1
-7.981779548451945,-3.1686787251145896,1
-1.6265047713372889,4.760865309395083,1
-3.25865488733204,3.823300677841496,0
-7.41533469795135,-4.186236843906533,1
-2.655987033210676,3.7845199122374598,0
-8.912421914520468,-7.869686718561226,1
1.1130686225441178,5.502749038219548,0
-9.125740111060281,-5.328323333483553,1
-1.5896727272210398,7.314325032060797,0
-9.717492741043596,-6.791646101652178,1
0.583275510522808,5.224290944716817,0
-9.516701399358377,-5.952201550079564,1
-3.0712409207530875,6.791862004352549,0
-1.3762788306169096,-0.6261178530883367,0
0.4180892977703081,8.780449162791676,0
-2.0432310106717497,2.631231940673489,0
-8.880106527282878,-6.963131114922229,1
-1.4159173639656462,6.665457684667,0
2.0098753473508535,5.535255579831789,0
1.2432986152333507,3.170416173480004,0
-2.1919969179557643,4.471718962229879,0
0.5872644180953506,5.017023949331183,0
-0.9584679486203053,1.781923046368298,0
-6.7343294763915065,-2.231566065326345,1
-4.058095970618892,6.133180503931205,0
0.03276138922154681,2.687457987179189,0
-4.817872476737451,2.74923391113035,0
-4.457185543281472,4.570025506454394,0
-9.89707833135883,-2.6527021188585125,1
1.262224854977636,5.591435471691201,0
1.0033543192266636,3.8318741418911237,0
-8.851787051739588,-3.037454394743721,1
-2.2719679312052636,6.062439154057654,0
-7.150483644955127,-2.145350199356151,1
-1.6328545532541667,3.017102678268709,0
-2.7745493495206066,6.2848273572361375,0
-2.347361324369305,2.40615148909813,0
-7.54740080510664,-6.060440694763835,1
-3.8864321118945004,4.271669818949452,0
-1.1945707875910443,5.771592682572132,0
1.5743392917660803,5.41197163284297,0
-9.647377045216963,-4.060315932833517,1
-2.1679196411632566,7.206177753805133,1
0.7361017774939822,7.815678211587976,0
-8.968889382520457,-3.987850277882639,1
0.31311046969396394,4.833557671514045,0
-1.7087938177000768,2.856166630504842,0
-2.347267257090671,4.493683582511656,0
-8.427258664383725,-5.283084081297631,1
-0.31076769630678225,2.96170605801486,0
-3.0603569157910293,3.9997009709140445,0
0.738275853854494,4.776802703811049,0
-6.864340101460813,-4.428844743653932,1
-9.036020277122764,-3.734711819552334,1
-9.361404104295723,-3.991811815558479,1
-8.639110213753776,-1.0982546447085157,1
-4.099048699906585,9.305227166965956,0
-0.7569918738681783,1.0383698971066875,0
-3.277254298892777,5.521368774559228,0
-4.737146397437806,3.5106994994109244,0
-8.987604999068907,-4.487356906047034,1
-7.410613262326485,-4.83134387469576,1
0.6342408468504459,4.307084710525809,0
-7.663562171653173,-4.032685947544169,1
1.83006362248444,2.884076067052956,0
-3.042881409399138,3.6129828151312067,0
-1.161961583172979,3.813207564101436,0
-9.378078986438124,-1.8507070116657012,1
-9.704181976879322,-2.809738789633225,1
-1.339485767052859,6.158827711075611,0
-2.021400510104821,3.1986486132566467,0
-1.0900636842504037,4.931424759769699,0
0.08237969911596466,3.38957560029236,0
-2.7159034104754314,2.2605526245308205,0
2.442786979766369,5.577813869187926,0
-0.9268958768684035,2.3173111050275783,0
-0.9250962781807908,6.872288253595634,0
-4.512670746989584,7.942409765465214,0
1.5957416003492928,5.082513261992113,0
-3.653599497007885,4.192901895284711,0
-1.9459513959629953,6.472457426742664,0
-1.3198213952533766,2.0784739265207572,0
-1.9053403569858163,2.534951000325024,0
-8.61256380857439,-4.9106932601945275,1
-9.078149103232734,-4.3660103714529646,1
-0.14194858575265812,6.176307497772928,0
-2.3221262458137764,5.179568159109344,0
-7.221764884555171,-3.5009490336768914,1
-2.9533932824583364,6.209463652140584,0
1.9615099223023926,1.7950360237276866,0
-1.0390153303809853,0.21799423639753712,0
1.728058320627642,4.800229427343744,0
3.397091507664276,3.9092203134122414,1
-8.36902624535525,-2.3924086878464554,1
-9.373235125627101,-4.339991828311213,1
-0.42358883810785053,4.038137217535671,1
-1.4471144578780843,1.355129236384446,0
-1.4687097315660047,6.2493900061621845,0
-8.088721170557726,-3.761855005142935,1
-3.2152775592033453,6.638172084691499,0
0.01840692180048986,6.268694031450276,0
-9.17596662765496,-3.5706207170853648,0
-0.29155724958461393,3.699669903109133,0
-2.4091692805538254,2.906550634291829,0
-3.703331795231139,5.995546348045327,0
-3.892499941718009,4.568344070789719,0
-9.210137041154464,-4.409629928764117,1
-8.701862879027265,-6.656647317998553,1
-1.932449393740586,4.168381493293542,0
-8.02968802977262,-5.072711391200318,0
-7.084657730707548,-3.3200740759552896,1
-8.495038033332133,-3.6725576744685045,1
-6.672441211300642,0.1781620250095095,0
-7.5579637455918585,-6.220932618150361,1
-9.28997164988742,-4.327258580428704,1
-3.3044942837570233,5.849912453068547,0
-7.237952701511208,-4.267033768392742,0
-9.208856443628877,-2.502303430856087,1
-5.235385688347952,5.130184500522298,0
-5.944493364103257,2.7461521407977454,0
-8.859463312003545,-3.5587165638676237,1
-6.390534540680107,-4.858398493931256,1
-9.201951653889399,-5.945370325540004,1
0.5692060476110639,3.2334419911999763,0
-0.6184072318017784,2.117807089596876,0
-6.150081651711251,-5.1653111884404,1
-2.3495343262584782,3.944810382572223,0
-8.981743830422342,-4.601413205403218,1
-9.697679946197495,-3.026279903899874,1
-4.204677416440509,5.033585309770026,0
0.04700253796272458,3.580431249421097,0
-2.1775256127495846,4.785076263960477,0
-2.6178741035206796,5.106824186499719,1
-8.652473007410144,0.9044053916827535,1
-7.00594297188415,-2.6024409289547807,1
-6.808783240008658,-5.744231595263043,1
-6.880335994608339,0.7861118307666031,0
-6.872873444667174,-5.694951652579326,1
-0.7832272113660449,6.6511465121573465,1
-0.7262733714908385,6.473863604722164,0
-7.561830702050408,-7.83471047609299,1
-3.3624712190101738,6.408252716203764,0
-5.098348855187567,4.520731861007346,0
-0.07394617410982463,3.1594284094835783,0
0.2735185945095946,5.832587969449699,0
-2.489253708524991,5.310381943485607,0
-2.211252031070807,6.864401040144556,0
-8.837052278446643,-5.899883717861685,1
1.1179988867920168,3.083801382537124,0
-2.0263603005885678,6.6084902741801255,0
-8.127416944470951,-0.3282929171281239,1
-0.33751933075113416,7.990806286794296,0
-1.0592192660368651,3.701990175856124,0
0.5384327595458389,2.6032208878911653,0
-1.8804539587831526,3.1717657414184393,0
-9.2222431781672,-4.662946071384553,1
-4.791036207260331,6.434134802786573,0
0.15713538446269215,-1.61115572401319,1
-0.49026668499366766,5.055038355740003,0
-3.9445963019928003,3.7078044240174064,0
-3.527389217201523,3.340449216675963,1
-9.016590416033823,-6.743914597493859,1
-2.5570359712917656,3.061593791269969,0
-2.135443777452885,6.717065641019612,0
-9.41613661071569,-4.829457562338452,1
-8.14671007424833,-4.867324262550279,1
-0.800507625904591,3.192493072443069,0
-6.924639847610904,-3.9540985648799167,0
-7.647222518236994,-1.7135505402509272,1
-3.1941795586119897,5.755631282755169,0
-9.286277980501067,-2.254174857173561,1
-0.06950771709883052,3.65761323115672,0
-0.38639308711925824,7.224996647571178,0
-9.200515727330227,-4.337355940625293,1
-1.0982297517032418,4.260264461348606,0
-0.4224816443759334,3.5201460074418858,0
-2.2230324440797458,8.519200915239749,0
-1.1065612963041527,2.9399466610525358,0
-8.510999416625378,-6.972493915811291,1
-0.7573140284793228,3.0166480664726834,0
-9.796929058854007,-3.3106968804380297,1
-5.375523634842024,6.878817929748802,0
-9.288508399427446,-4.378095118344445,1
-9.100951202089727,-1.7027015500346971,1
-1.7369509244806223,1.1749451594365716,0
-4.133266659031315,6.1581677241417605,0
-0.5340377127104674,4.887964053318626,0
-0.17844700375597045,2.4990886652272923,0
-8.48692844527139,-2.5513843043167164,1
2.4496882990877116,4.513308942439857,1
-0.6294126786697887,-1.1585790664626838,0
